asset,forecaster,alpha,ma_window,detrended_sd,bound,ratio
ASX200,Chronos-Small,0.01,MA-126,0.005615793702118968,0.0049148059083864,1.1426277673623761
ASX200,Chronos-Small,0.01,MA-252,0.007930098374920237,0.0049148059083864,1.6135120130356886
ASX200,Chronos-Small,0.01,MA-504,0.012811173549526387,0.0049148059083864,2.6066489274105384
ASX200,Chronos-Small,0.025,MA-126,0.004282505968719351,0.0031159487447633,1.3743826742710645
ASX200,Chronos-Small,0.025,MA-252,0.006039999215233132,0.0031159487447633,1.938414174939182
ASX200,Chronos-Small,0.025,MA-504,0.009646601966259029,0.0031159487447633,3.0958795398901287
ASX200,Chronos-Small,0.05,MA-126,0.003427556350048889,0.0022056829218833,1.55396603747664
ASX200,Chronos-Small,0.05,MA-252,0.0052649883230778,0.0022056829218833,2.3870105130896793
ASX200,Chronos-Small,0.05,MA-504,0.00852062155596935,0.0022056829218833,3.8630310238309784
ASX200,GJR-GARCH-t,0.01,MA-126,0.001211972697458372,0.0035159012075486,0.3447118180841602
ASX200,GJR-GARCH-t,0.01,MA-252,0.0016888088257947008,0.0035159012075486,0.4803345504045584
ASX200,GJR-GARCH-t,0.01,MA-504,0.0023578986204945765,0.0035159012075486,0.6706384739799273
ASX200,GJR-GARCH-t,0.025,MA-126,0.0008464561591413462,0.0024044192058188,0.35204183908233855
ASX200,GJR-GARCH-t,0.025,MA-252,0.001196867082971773,0.0024044192058188,0.4977780413978154
ASX200,GJR-GARCH-t,0.025,MA-504,0.0016894485022209476,0.0024044192058188,0.7026430741080457
ASX200,GJR-GARCH-t,0.05,MA-126,0.0006340754351287934,0.0016724679163709,0.3791256196439799
ASX200,GJR-GARCH-t,0.05,MA-252,0.0008983802220474642,0.0016724679163709,0.5371584191563243
ASX200,GJR-GARCH-t,0.05,MA-504,0.0013418338430637305,0.0016724679163709,0.8023076735459209
ASX200,Moirai-2.0,0.01,MA-126,0.0026159733915139907,0.0058328622489737,0.44848880015540826
ASX200,Moirai-2.0,0.01,MA-252,0.003809952706681904,0.0058328622489737,0.6531874993880185
ASX200,Moirai-2.0,0.01,MA-504,0.005965945793727719,0.0058328622489737,1.0228161645301046
ASX200,Moirai-2.0,0.025,MA-126,0.0016172531768520824,0.0035108670004136,0.46064210824891993
ASX200,Moirai-2.0,0.025,MA-252,0.002378433403365079,0.0035108670004136,0.6774490184575166
ASX200,Moirai-2.0,0.025,MA-504,0.0036845663353544927,0.0035108670004136,1.0494747693149384
ASX200,Moirai-2.0,0.05,MA-126,0.0011299695295375882,0.0023528599683529,0.4802536252629662
ASX200,Moirai-2.0,0.05,MA-252,0.0017278883550653718,0.0023528599683529,0.7343778968176187
ASX200,Moirai-2.0,0.05,MA-504,0.0027697071201356663,0.0023528599683529,1.1771661541228808
ASX200,TimesFM-2.5,0.01,MA-126,0.0028864847181331844,0.0055520206852922,0.5198980482511063
ASX200,TimesFM-2.5,0.01,MA-252,0.004252386102066542,0.0055520206852922,0.7659168333669025
ASX200,TimesFM-2.5,0.01,MA-504,0.006021102246954551,0.0055520206852922,1.084488439120011
ASX200,TimesFM-2.5,0.025,MA-126,0.001823811473443181,0.0033836964508791,0.5389997300051387
ASX200,TimesFM-2.5,0.025,MA-252,0.0026658375337187917,0.0033836964508791,0.7878477199177234
ASX200,TimesFM-2.5,0.025,MA-504,0.003817865394167103,0.0033836964508791,1.1283120249085004
ASX200,TimesFM-2.5,0.05,MA-126,0.001280023100298964,0.00232867805796,0.549678001183344
ASX200,TimesFM-2.5,0.05,MA-252,0.0019217903763833063,0.00232867805796,0.8252709599827033
ASX200,TimesFM-2.5,0.05,MA-504,0.002915265894105892,0.00232867805796,1.2518973518648442
AUDUSD,Chronos-Small,0.01,MA-126,0.0015940161918724504,0.0038325543053598,0.4159148350861539
AUDUSD,Chronos-Small,0.01,MA-252,0.0022793352256551213,0.0038325543053598,0.5947300531312726
AUDUSD,Chronos-Small,0.01,MA-504,0.003619068534852168,0.0038325543053598,0.9442967395898151
AUDUSD,Chronos-Small,0.025,MA-126,0.0010091990442779905,0.0024231235207208,0.4164868343062374
AUDUSD,Chronos-Small,0.025,MA-252,0.0014963445546322712,0.0024231235207208,0.6175271470218562
AUDUSD,Chronos-Small,0.025,MA-504,0.0024436009049669423,0.0024231235207208,1.0084508214587637
AUDUSD,Chronos-Small,0.05,MA-126,0.0007803329539347354,0.0017124626351623,0.4556788206130866
AUDUSD,Chronos-Small,0.05,MA-252,0.001205022830857115,0.0017124626351623,0.7036783203990363
AUDUSD,Chronos-Small,0.05,MA-504,0.0019612183168006858,0.0017124626351623,1.1452619616513908
AUDUSD,GJR-GARCH-t,0.01,MA-126,0.0014160965887830182,0.0059637407017793,0.23745106630147778
AUDUSD,GJR-GARCH-t,0.01,MA-252,0.001983419643780678,0.0059637407017793,0.3325797922751602
AUDUSD,GJR-GARCH-t,0.01,MA-504,0.0030306418428506583,0.0059637407017793,0.5081780034377513
AUDUSD,GJR-GARCH-t,0.025,MA-126,0.0009160986357644177,0.0028782495260912,0.3182832577439953
AUDUSD,GJR-GARCH-t,0.025,MA-252,0.001318734669865857,0.0028782495260912,0.45817246139071255
AUDUSD,GJR-GARCH-t,0.025,MA-504,0.001985435530511052,0.0028782495260912,0.6898066038101179
AUDUSD,GJR-GARCH-t,0.05,MA-126,0.0006638730251782595,0.001715756500095,0.38692729716687735
AUDUSD,GJR-GARCH-t,0.05,MA-252,0.0010051932327762034,0.001715756500095,0.5858600755529976
AUDUSD,GJR-GARCH-t,0.05,MA-504,0.001531412369406094,0.001715756500095,0.8925581044404034
AUDUSD,Moirai-2.0,0.01,MA-126,0.001988426440872629,0.0056149203723622,0.35413261613825825
AUDUSD,Moirai-2.0,0.01,MA-252,0.0029864025303537023,0.0056149203723622,0.5318690795782953
AUDUSD,Moirai-2.0,0.01,MA-504,0.004801654507100672,0.0056149203723622,0.8551598577845216
AUDUSD,Moirai-2.0,0.025,MA-126,0.0012331671637630028,0.0030488879089549,0.40446457875380165
AUDUSD,Moirai-2.0,0.025,MA-252,0.0019650384581153197,0.0030488879089549,0.6445099055113827
AUDUSD,Moirai-2.0,0.025,MA-504,0.0033140143884311988,0.0030488879089549,1.0869584213632764
AUDUSD,Moirai-2.0,0.05,MA-126,0.0008050252038036132,0.0019597366580336,0.4107823367509876
AUDUSD,Moirai-2.0,0.05,MA-252,0.0012997255253490514,0.0019597366580336,0.6632143762893103
AUDUSD,Moirai-2.0,0.05,MA-504,0.0022857569086753645,0.0019597366580336,1.1663592142879509
AUDUSD,TimesFM-2.5,0.01,MA-126,0.0018493021812417817,0.0047904588835563,0.386038629324152
AUDUSD,TimesFM-2.5,0.01,MA-252,0.002854844898926024,0.0047904588835563,0.5959439311180703
AUDUSD,TimesFM-2.5,0.01,MA-504,0.004343033557886917,0.0047904588835563,0.9066007377278171
AUDUSD,TimesFM-2.5,0.025,MA-126,0.0011796280167334257,0.002904083248706,0.4061963503487869
AUDUSD,TimesFM-2.5,0.025,MA-252,0.0019370395113076796,0.002904083248706,0.6670055041193412
AUDUSD,TimesFM-2.5,0.025,MA-504,0.003076690994425825,0.002904083248706,1.059436225113979
AUDUSD,TimesFM-2.5,0.05,MA-126,0.0008110465855824697,0.0018744023430301,0.4326961010256513
AUDUSD,TimesFM-2.5,0.05,MA-252,0.0013244197904755252,0.0018744023430301,0.7065824450125845
AUDUSD,TimesFM-2.5,0.05,MA-504,0.002141401450727169,0.0018744023430301,1.1424449284807479
BOVESPA,Chronos-Small,0.01,MA-126,0.00538702876717053,0.0078166287660212,0.6891754653346063
BOVESPA,Chronos-Small,0.01,MA-252,0.006629947757276093,0.0078166287660212,0.8481850623502044
BOVESPA,Chronos-Small,0.01,MA-504,0.008023214975212807,0.0078166287660212,1.0264290674887409
BOVESPA,Chronos-Small,0.025,MA-126,0.001813138300803494,0.0049491300757313,0.366354949871787
BOVESPA,Chronos-Small,0.025,MA-252,0.0029532866555306444,0.0049491300757313,0.5967284371878743
BOVESPA,Chronos-Small,0.025,MA-504,0.004218805998873094,0.0049491300757313,0.852433848841548
BOVESPA,Chronos-Small,0.05,MA-126,0.0016270917431520924,0.0035042642069838,0.4643176561599981
BOVESPA,Chronos-Small,0.05,MA-252,0.0024281501851071857,0.0035042642069838,0.6929129887717999
BOVESPA,Chronos-Small,0.05,MA-504,0.0032427595987867507,0.0035042642069838,0.9253753162572944
BOVESPA,GJR-GARCH-t,0.01,MA-126,0.002699336536514469,0.0076898639764928,0.3510252645256262
BOVESPA,GJR-GARCH-t,0.01,MA-252,0.003669362783921952,0.0076898639764928,0.4771687503366579
BOVESPA,GJR-GARCH-t,0.01,MA-504,0.00549754279669468,0.0076898639764928,0.7149076776260488
BOVESPA,GJR-GARCH-t,0.025,MA-126,0.0015775547122280605,0.0046382484376849,0.3401186317254427
BOVESPA,GJR-GARCH-t,0.025,MA-252,0.002127500503985634,0.0046382484376849,0.45868618996345495
BOVESPA,GJR-GARCH-t,0.025,MA-504,0.0030339276233415455,0.0046382484376849,0.6541106333786375
BOVESPA,GJR-GARCH-t,0.05,MA-126,0.0010347244183522833,0.0030475532303661,0.33952628227858145
BOVESPA,GJR-GARCH-t,0.05,MA-252,0.001392617466586558,0.0030475532303661,0.45696247491607034
BOVESPA,GJR-GARCH-t,0.05,MA-504,0.001974209100238619,0.0030475532303661,0.6478013511191267
BOVESPA,Moirai-2.0,0.01,MA-126,0.004806909367453399,0.0102835982040941,0.4674345761136092
BOVESPA,Moirai-2.0,0.01,MA-252,0.006918385960476472,0.0102835982040941,0.6727592641379286
BOVESPA,Moirai-2.0,0.01,MA-504,0.010285344882757804,0.0102835982040941,1.0001698509246508
BOVESPA,Moirai-2.0,0.025,MA-126,0.0029251538024646414,0.0059433420465248,0.49217322165986416
BOVESPA,Moirai-2.0,0.025,MA-252,0.004387428051033942,0.0059433420465248,0.7382089095140276
BOVESPA,Moirai-2.0,0.025,MA-504,0.006673823413723412,0.0059433420465248,1.1229075091893357
BOVESPA,Moirai-2.0,0.05,MA-126,0.0018953155668564672,0.003860415766791,0.49096151330662574
BOVESPA,Moirai-2.0,0.05,MA-252,0.002873991106193469,0.003860415766791,0.7444770925755742
BOVESPA,Moirai-2.0,0.05,MA-504,0.004240098955588546,0.003860415766791,1.0983529266623944
BOVESPA,TimesFM-2.5,0.01,MA-126,0.004872862682867039,0.0100885954858894,0.48300704391236204
BOVESPA,TimesFM-2.5,0.01,MA-252,0.007138913314062395,0.0100885954858894,0.7076221188615767
BOVESPA,TimesFM-2.5,0.01,MA-504,0.010901333351590561,0.0100885954858894,1.0805600607971557
BOVESPA,TimesFM-2.5,0.025,MA-126,0.0030968046033553282,0.0059219759867794,0.5229343398671041
BOVESPA,TimesFM-2.5,0.025,MA-252,0.004587232436341167,0.0059219759867794,0.7746117928512375
BOVESPA,TimesFM-2.5,0.025,MA-504,0.006975588341933664,0.0059219759867794,1.177915675022394
BOVESPA,TimesFM-2.5,0.05,MA-126,0.0020509733141296283,0.0038037907980825,0.5391919332586663
BOVESPA,TimesFM-2.5,0.05,MA-252,0.00304389804459766,0.0038037907980825,0.8002275114951369
BOVESPA,TimesFM-2.5,0.05,MA-504,0.004491746862967354,0.0038037907980825,1.1808606470239253
BTC,Chronos-Small,0.01,MA-126,0.01664822267955282,0.0187600833039425,0.8874279719245243
BTC,Chronos-Small,0.01,MA-252,0.024357314312725944,0.0187600833039425,1.298358537011782
BTC,Chronos-Small,0.01,MA-504,0.03798122952537757,0.0187600833039425,2.024576805444978
BTC,Chronos-Small,0.025,MA-126,0.007737405665932138,0.0118371961670954,0.6536518916059102
BTC,Chronos-Small,0.025,MA-252,0.011582455920920954,0.0118371961670954,0.9784796802740701
BTC,Chronos-Small,0.025,MA-504,0.017716994747945847,0.0118371961670954,1.4967222387675634
BTC,Chronos-Small,0.05,MA-126,0.006322390837072007,0.0083594807879036,0.7563138187027932
BTC,Chronos-Small,0.05,MA-252,0.009539010067573066,0.0083594807879036,1.1411007824046053
BTC,Chronos-Small,0.05,MA-504,0.01434416267410537,0.0083594807879036,1.715915502175897
BTC,GJR-GARCH-t,0.01,MA-126,0.014042862011087733,0.0455625664113462,0.3082105139624162
BTC,GJR-GARCH-t,0.01,MA-252,0.019213259371747074,0.0455625664113462,0.4216895773228986
BTC,GJR-GARCH-t,0.01,MA-504,0.029161232186258563,0.0455625664113462,0.6400261109742207
BTC,GJR-GARCH-t,0.025,MA-126,0.008723323627391673,0.0221451990578025,0.39391488893924176
BTC,GJR-GARCH-t,0.025,MA-252,0.011693439463663831,0.0221451990578025,0.5280349674501498
BTC,GJR-GARCH-t,0.025,MA-504,0.016673083197421043,0.0221451990578025,0.7528983213879288
BTC,GJR-GARCH-t,0.05,MA-126,0.006104938716255298,0.0132871654615735,0.4594613301016525
BTC,GJR-GARCH-t,0.05,MA-252,0.008051347020438878,0.0132871654615735,0.6059491803367231
BTC,GJR-GARCH-t,0.05,MA-504,0.011719524562814042,0.0132871654615735,0.8820184106765978
BTC,Moirai-2.0,0.01,MA-126,0.012093972488088616,0.0314237310821594,0.3848674893655414
BTC,Moirai-2.0,0.01,MA-252,0.015829575360788974,0.0314237310821594,0.5037458893535435
BTC,Moirai-2.0,0.01,MA-504,0.02227492548809509,0.0314237310821594,0.7088568009271667
BTC,Moirai-2.0,0.025,MA-126,0.006694360017514829,0.0162085680511613,0.4130136602064114
BTC,Moirai-2.0,0.025,MA-252,0.008739742672848624,0.0162085680511613,0.5392051071545734
BTC,Moirai-2.0,0.025,MA-504,0.012167697722742378,0.0162085680511613,0.7506954151863277
BTC,Moirai-2.0,0.05,MA-126,0.004315200838620836,0.0102989166843455,0.4189956061281671
BTC,Moirai-2.0,0.05,MA-252,0.00564397732238914,0.0102989166843455,0.5480166016847253
BTC,Moirai-2.0,0.05,MA-504,0.007795070733114722,0.0102989166843455,0.7568825898905794
BTC,TimesFM-2.5,0.01,MA-126,0.012579081960140584,0.0362042865249035,0.3474473099059121
BTC,TimesFM-2.5,0.01,MA-252,0.017042878248284207,0.0362042865249035,0.4707420000270157
BTC,TimesFM-2.5,0.01,MA-504,0.026375202585100226,0.0362042865249035,0.728510491898736
BTC,TimesFM-2.5,0.025,MA-126,0.007511338345999359,0.0177417164376934,0.423371570184779
BTC,TimesFM-2.5,0.025,MA-252,0.010220038553736932,0.0177417164376934,0.576045648662483
BTC,TimesFM-2.5,0.025,MA-504,0.01613060182075511,0.0177417164376934,0.9091906004361915
BTC,TimesFM-2.5,0.05,MA-126,0.004777909682791123,0.010670858568478,0.44775306992683744
BTC,TimesFM-2.5,0.05,MA-252,0.006535652785488612,0.010670858568478,0.6124767509144113
BTC,TimesFM-2.5,0.05,MA-504,0.010583711150327225,0.010670858568478,0.9918331390495408
CBU0,Chronos-Small,0.01,MA-126,0.0014604040134645804,0.0017806242800065,0.8201640457577324
CBU0,Chronos-Small,0.01,MA-252,0.0016431828406168192,0.0017806242800065,0.9228127792410092
CBU0,Chronos-Small,0.01,MA-504,0.001999088001368968,0.0017806242800065,1.122689398215816
CBU0,Chronos-Small,0.025,MA-126,0.0006910784500815818,0.0011181829531163,0.6180370109878648
CBU0,Chronos-Small,0.025,MA-252,0.00087987156782627,0.0011181829531163,0.7868762132119146
CBU0,Chronos-Small,0.025,MA-504,0.0012577301925684088,0.0011181829531163,1.1247982175575115
CBU0,Chronos-Small,0.05,MA-126,0.0004937125702113395,0.0007891080887544,0.6256589905074479
CBU0,Chronos-Small,0.05,MA-252,0.0006729662374829504,0.0007891080887544,0.8528188306182762
CBU0,Chronos-Small,0.05,MA-504,0.0011340035928885672,0.0007891080887544,1.437070040276208
CBU0,GJR-GARCH-t,0.01,MA-126,0.0024483796451277196,0.0045822119465544,0.5343226532698431
CBU0,GJR-GARCH-t,0.01,MA-252,0.00339912644784246,0.0045822119465544,0.7418090842346211
CBU0,GJR-GARCH-t,0.01,MA-504,0.004936151823769837,0.0045822119465544,1.077242144480371
CBU0,GJR-GARCH-t,0.025,MA-126,0.0014215498756868315,0.0022012280357812,0.6457985508904049
CBU0,GJR-GARCH-t,0.025,MA-252,0.0020789874743299135,0.0022012280357812,0.9444671067857338
CBU0,GJR-GARCH-t,0.025,MA-504,0.0027818405600823623,0.0022012280357812,1.263767549233084
CBU0,GJR-GARCH-t,0.05,MA-126,0.0009674016752249905,0.0011868935761818,0.8150702764245231
CBU0,GJR-GARCH-t,0.05,MA-252,0.0013765609532339319,0.0011868935761818,1.1598015027280593
CBU0,GJR-GARCH-t,0.05,MA-504,0.001781290140898716,0.0011868935761818,1.5008002205463706
CBU0,Moirai-2.0,0.01,MA-126,0.0009504028236525604,0.0037461215732633,0.253703144723264
CBU0,Moirai-2.0,0.01,MA-252,0.001502112105749282,0.0037461215732633,0.40097793848179114
CBU0,Moirai-2.0,0.01,MA-504,0.0018081794744444631,0.0037461215732633,0.48268040400763934
CBU0,Moirai-2.0,0.025,MA-126,0.00046175649575566646,0.0017014309547335,0.27139302624712897
CBU0,Moirai-2.0,0.025,MA-252,0.0007015635164349577,0.0017014309547335,0.4123373413908798
CBU0,Moirai-2.0,0.025,MA-504,0.0008578870067669251,0.0017014309547335,0.5042149987810104
CBU0,Moirai-2.0,0.05,MA-126,0.00029171561045146353,0.0010164302449416,0.2870001280493423
CBU0,Moirai-2.0,0.05,MA-252,0.00042183205275392815,0.0010164302449416,0.41501328286248007
CBU0,Moirai-2.0,0.05,MA-504,0.0005864010101953741,0.0010164302449416,0.5769220397697497
CBU0,TimesFM-2.5,0.01,MA-126,0.0012701770094461125,0.0044724875660082,0.28399788500245626
CBU0,TimesFM-2.5,0.01,MA-252,0.0019238274874939115,0.0044724875660082,0.4301470846146974
CBU0,TimesFM-2.5,0.01,MA-504,0.002581077447433254,0.0044724875660082,0.5771010895703677
CBU0,TimesFM-2.5,0.025,MA-126,0.0005819651270993092,0.0020495655291402,0.2839456064346699
CBU0,TimesFM-2.5,0.025,MA-252,0.0008622273974591718,0.0020495655291402,0.42068788979920013
CBU0,TimesFM-2.5,0.025,MA-504,0.0011187935801043995,0.0020495655291402,0.5458686556724719
CBU0,TimesFM-2.5,0.05,MA-126,0.00033784592817877947,0.0011648126202296,0.2900431557070403
CBU0,TimesFM-2.5,0.05,MA-252,0.0004986792788940647,0.0011648126202296,0.42811974238033956
CBU0,TimesFM-2.5,0.05,MA-504,0.0006883218819001422,0.0011648126202296,0.5909292790495907
DJCI,Chronos-Small,0.01,MA-126,0.0025848189896116604,0.0038716840428586,0.6676213660511403
DJCI,Chronos-Small,0.01,MA-252,0.003713914936793253,0.0038716840428586,0.9592505213961465
DJCI,Chronos-Small,0.01,MA-504,0.004658031704765988,0.0038716840428586,1.2031022297281262
DJCI,Chronos-Small,0.025,MA-126,0.0018613270359733617,0.0024539026795309,0.7585170559124138
DJCI,Chronos-Small,0.025,MA-252,0.0027471000658850363,0.0024539026795309,1.119482075959991
DJCI,Chronos-Small,0.025,MA-504,0.0034885869591983897,0.0024539026795309,1.4216484574951787
DJCI,Chronos-Small,0.05,MA-126,0.0012593529163881592,0.0017376249451121,0.7247553161173765
DJCI,Chronos-Small,0.05,MA-252,0.0018692241744105173,0.0017376249451121,1.0757351174478722
DJCI,Chronos-Small,0.05,MA-504,0.0024726293341551264,0.0017376249451121,1.4229936909633907
DJCI,GJR-GARCH-t,0.01,MA-126,0.0021050094044904725,0.0042960011782277,0.4899927437540617
DJCI,GJR-GARCH-t,0.01,MA-252,0.0030461801027885987,0.0042960011782277,0.7090733862520238
DJCI,GJR-GARCH-t,0.01,MA-504,0.004744485168512921,0.0042960011782277,1.1043956860529172
DJCI,GJR-GARCH-t,0.025,MA-126,0.001227214118256878,0.0025095816534157,0.4890114320793514
DJCI,GJR-GARCH-t,0.025,MA-252,0.0018045297813223393,0.0025095816534157,0.7190560143226501
DJCI,GJR-GARCH-t,0.025,MA-504,0.0031466672856398812,0.0025095816534157,1.2538612885367038
DJCI,GJR-GARCH-t,0.05,MA-126,0.0008236834466139109,0.0017400952065466,0.47335539085162837
DJCI,GJR-GARCH-t,0.05,MA-252,0.0012363440367048897,0.0017400952065466,0.7105036736228606
DJCI,GJR-GARCH-t,0.05,MA-504,0.0021736608564365037,0.0017400952065466,1.2491620276055813
DJCI,Moirai-2.0,0.01,MA-126,0.0018029297841121077,0.0041678045848247,0.43258500906609565
DJCI,Moirai-2.0,0.01,MA-252,0.002602534461569829,0.0041678045848247,0.6244377366073878
DJCI,Moirai-2.0,0.01,MA-504,0.004642137498709251,0.0041678045848247,1.113808818103333
DJCI,Moirai-2.0,0.025,MA-126,0.001199233038484357,0.0025986115146028,0.461489927118891
DJCI,Moirai-2.0,0.025,MA-252,0.0017405029285225096,0.0025986115146028,0.6697818888055482
DJCI,Moirai-2.0,0.025,MA-504,0.003256139339492621,0.0025986115146028,1.2530304438331272
DJCI,Moirai-2.0,0.05,MA-126,0.0008073027856852125,0.0018330634545877,0.44041180552955506
DJCI,Moirai-2.0,0.05,MA-252,0.001172859187866619,0.0018330634545877,0.6398355632104527
DJCI,Moirai-2.0,0.05,MA-504,0.0022569948159099503,0.0018330634545877,1.231269332363403
DJCI,TimesFM-2.5,0.01,MA-126,0.0018977950650092368,0.0036799943156818,0.5157059772951385
DJCI,TimesFM-2.5,0.01,MA-252,0.002732078976870339,0.0036799943156818,0.7424139122247968
DJCI,TimesFM-2.5,0.01,MA-504,0.00456481480482207,0.0036799943156818,1.2404407217070217
DJCI,TimesFM-2.5,0.025,MA-126,0.0012319905487618008,0.0024322331383862,0.5065265041077572
DJCI,TimesFM-2.5,0.025,MA-252,0.0018137028101862132,0.0024322331383862,0.745694473758225
DJCI,TimesFM-2.5,0.025,MA-504,0.003235499160446379,0.0024322331383862,1.3302586455972516
DJCI,TimesFM-2.5,0.05,MA-126,0.0008450612365915722,0.0017232124390541,0.49039875609036365
